transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue,Month,Weekday,Hour,store_location_enc,product_category_enc,Month_enc,Weekday_enc,Total_Sale,Peak_Time,Cluster,Sales_Class
90317,2023-05-10,08:33:44,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,May,Wed,8,0,8,5,6,5.0,1,0,1
93891,2023-05-13,10:46:27,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,May,Sat,10,0,2,5,2,7.5,1,0,1
57905,2023-04-04,15:24:04,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,Apr,Tue,15,0,0,0,5,4.5,0,1,0
134340,2023-06-18,07:54:08,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,Jun,Sun,7,0,2,3,3,4.9,1,0,1
134557,2023-06-18,09:13:00,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,Jun,Sun,9,2,8,3,3,6.0,1,0,1
148671,2023-06-30,08:58:56,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,Jun,Fri,8,2,8,3,0,3.0,1,0,0
133117,2023-06-17,07:04:02,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,Jun,Sat,7,0,5,3,2,0.8,1,0,0
111698,2023-05-29,15:21:26,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,May,Mon,15,2,2,5,1,2.5,0,1,0
100958,2023-05-19,13:01:11,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,May,Fri,13,1,8,5,0,3.1,0,1,0
66550,2023-04-14,14:57:06,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Apr,Fri,14,2,0,0,0,3.25,0,1,0
69816,2023-04-18,10:01:01,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Apr,Tue,10,1,0,0,5,3.25,1,0,0
76354,2023-04-26,06:58:38,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,Apr,Wed,6,1,2,0,6,7.0,0,0,1
132739,2023-06-16,14:55:51,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,Jun,Fri,14,0,0,3,0,3.25,0,1,0
98009,2023-05-17,07:33:22,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,May,Wed,7,0,8,5,6,5.0,1,0,1
4447,2023-01-09,07:33:08,1,5,Lower Manhattan,75,4.38,Bakery,Pastry,Croissant,4.38,Jan,Mon,7,2,0,2,1,4.38,1,0,0
116020,2023-06-02,17:02:45,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,Jun,Fri,17,1,8,3,0,2.5,0,1,0
84579,2023-05-04,19:31:36,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,Thu,19,0,0,5,4,3.25,0,1,0
130117,2023-06-14,13:00:31,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,Jun,Wed,13,2,0,3,6,3.75,0,1,0
81792,2023-05-02,12:38:51,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,May,Tue,12,0,2,5,5,2.5,0,0,0
140786,2023-06-23,10:42:26,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,Jun,Fri,10,1,0,3,0,3.0,1,0,0
22989,2023-02-10,18:09:12,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,Feb,Fri,18,1,2,1,0,5.0,0,1,1
32117,2023-02-26,09:06:41,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,Feb,Sun,9,0,2,1,3,6.0,1,0,1
90596,2023-05-10,10:18:16,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,May,Wed,10,0,8,5,6,5.0,1,0,1
19345,2023-02-04,14:10:34,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,Feb,Sat,14,1,2,1,2,2.5,0,1,0
34880,2023-03-02,16:49:11,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,Mar,Thu,16,2,0,4,4,3.25,0,1,0
141876,2023-06-24,10:16:22,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,Jun,Sat,10,0,2,3,2,3.0,1,0,0
83870,2023-05-04,12:14:30,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,May,Thu,12,1,2,5,4,6.0,0,0,1
84724,2023-05-05,09:17:53,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,May,Fri,9,1,8,5,0,5.0,1,0,1
141043,2023-06-23,14:04:14,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,Jun,Fri,14,2,0,3,0,3.75,0,1,0
13640,2023-01-24,16:45:22,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,Jan,Tue,16,0,2,2,5,5.0,0,1,1
29663,2023-02-22,06:43:23,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,Feb,Wed,6,1,8,1,6,2.5,0,0,0
16383,2023-01-29,19:20:04,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,Jan,Sun,19,1,0,2,3,3.0,0,1,0
42767,2023-03-14,08:38:25,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,Mar,Tue,8,2,8,4,5,2.5,1,0,0
143294,2023-06-25,12:12:42,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,Jun,Sun,12,0,2,3,3,8.5,0,0,1
43076,2023-03-14,10:45:03,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,Mar,Tue,10,0,2,4,5,3.5,1,0,0
81142,2023-05-01,16:16:59,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,Mon,16,0,0,5,1,3.5,0,1,0
95885,2023-05-15,09:09:42,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,May,Mon,9,1,8,5,1,2.5,1,0,0
49801,2023-03-24,07:39:27,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,Mar,Fri,7,2,0,4,0,4.5,1,0,0
69643,2023-04-18,08:25:25,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,Apr,Tue,8,0,8,0,5,3.0,1,0,0
25484,2023-02-15,07:51:39,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,Feb,Wed,7,0,2,1,6,4.9,1,0,1
57345,2023-04-03,18:09:18,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,Apr,Mon,18,1,2,0,1,4.25,0,1,0
23367,2023-02-11,11:10:32,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,Feb,Sat,11,1,2,1,2,4.25,1,0,0
123956,2023-06-09,11:29:17,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,Jun,Fri,11,1,5,3,0,1.6,1,0,0
13786,2023-01-25,07:34:56,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,Jan,Wed,7,0,4,2,6,3.5,1,0,0
122534,2023-06-08,11:17:35,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,Jun,Thu,11,1,0,3,4,3.5,1,0,0
126422,2023-06-11,12:37:28,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,Jun,Sun,12,0,8,3,3,5.0,0,0,1
98129,2023-05-17,08:17:17,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,May,Wed,8,2,8,5,6,5.0,1,0,1
78906,2023-04-28,18:52:49,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,Apr,Fri,18,1,2,0,0,2.5,0,1,0
138446,2023-06-21,10:01:20,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,Jun,Wed,10,1,5,3,6,0.8,1,0,0
99781,2023-05-18,14:16:37,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,May,Thu,14,0,2,5,4,6.0,0,1,1
27085,2023-02-17,16:02:07,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,Feb,Fri,16,0,2,1,0,8.5,0,1,1
114232,2023-06-01,10:49:51,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,Jun,Thu,10,2,4,3,4,9.5,1,0,1
149109,2023-06-30,12:41:01,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,Jun,Fri,12,1,8,3,0,3.0,0,0,0
148350,2023-06-29,19:53:03,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,Jun,Thu,19,1,0,3,4,3.0,0,1,0
109172,2023-05-27,09:03:58,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,6.6000000000000005,May,Sat,9,2,2,5,2,6.6000000000000005,1,0,1
67585,2023-04-15,18:23:33,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,Apr,Sat,18,0,4,0,2,4.75,0,1,1
114253,2023-06-01,11:08:59,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,Jun,Thu,11,1,8,3,4,6.0,1,0,1
88531,2023-05-08,14:03:19,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,May,Mon,14,0,2,5,1,7.0,0,1,1
44888,2023-03-17,07:22:34,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,Mar,Fri,7,1,2,4,0,6.0,1,0,1
17630,2023-02-01,14:46:03,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,Feb,Wed,14,0,8,1,6,5.0,0,1,1
143696,2023-06-25,17:48:20,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,Jun,Sun,17,1,2,3,3,3.0,0,1,0
15862,2023-01-28,17:04:07,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,Jan,Sat,17,1,0,2,2,4.5,0,1,0
101238,2023-05-19,18:47:05,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,May,Fri,18,0,8,5,0,2.5,0,1,0
95483,2023-05-14,20:48:46,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,Sun,20,1,0,5,3,4.5,0,1,0
51508,2023-03-26,12:14:21,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,Mar,Sun,12,1,8,4,3,6.0,0,0,1
23692,2023-02-12,07:49:08,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,Feb,Sun,7,1,8,1,3,5.0,1,0,1
23550,2023-02-11,18:20:34,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,Feb,Sat,18,1,2,1,2,3.0,0,1,0
135238,2023-06-18,16:26:22,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,Jun,Sun,16,0,4,3,3,4.75,0,1,1
46435,2023-03-19,08:35:06,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,Mar,Sun,8,0,8,4,3,2.5,1,0,0
87501,2023-05-07,15:50:27,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,May,Sun,15,0,2,5,3,4.9,0,1,1
128228,2023-06-13,08:33:00,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,Jun,Tue,8,2,8,3,5,5.0,1,0,1
132720,2023-06-16,14:30:29,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,Jun,Fri,14,0,0,3,0,3.75,0,1,0
133993,2023-06-17,16:45:25,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,Jun,Sat,16,2,0,3,2,3.5,0,1,0
58061,2023-04-04,17:28:10,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,Apr,Tue,17,0,2,0,5,7.0,0,1,1
29531,2023-02-21,15:21:57,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,Feb,Tue,15,0,2,1,5,2.5,0,1,0
71586,2023-04-20,09:49:39,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,Apr,Thu,9,1,2,0,4,2.2,1,0,0
30291,2023-02-23,07:18:24,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,Feb,Thu,7,0,8,1,4,5.0,1,0,1
89425,2023-05-09,10:18:50,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,May,Tue,10,1,2,5,5,8.5,1,0,1
92890,2023-05-12,12:11:15,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,Fri,12,2,0,5,0,3.75,0,0,0
24897,2023-02-14,08:43:33,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,Feb,Tue,8,2,2,1,5,7.0,1,0,1
23135,2023-02-11,08:05:16,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,Feb,Sat,8,0,2,1,2,5.0,1,0,1
99616,2023-05-18,11:25:39,1,8,Hell's Kitchen,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,9.5,May,Thu,11,1,6,5,4,9.5,1,0,1
115721,2023-06-02,14:12:07,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,Jun,Fri,14,2,8,3,0,6.0,0,1,1
41029,2023-03-11,13:30:51,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,Mar,Sat,13,1,8,4,2,6.0,0,1,1
9486,2023-01-17,10:48:50,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,Jan,Tue,10,0,2,2,5,6.0,1,0,1
92414,2023-05-12,08:00:24,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,Fri,8,1,0,5,0,3.75,1,0,0
125974,2023-06-11,08:47:08,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,Jun,Sun,8,0,8,3,3,5.0,1,0,1
128443,2023-06-13,09:33:04,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,Jun,Tue,9,1,8,3,5,8.0,1,0,1
75599,2023-04-25,08:08:18,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,Apr,Tue,8,2,8,0,5,5.0,1,0,1
53631,2023-03-29,16:54:59,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,Mar,Wed,16,2,2,4,6,6.0,0,1,1
52384,2023-03-27,15:42:21,3,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,9.0,Mar,Mon,15,2,8,4,1,9.0,0,1,1
117713,2023-06-04,11:17:35,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,Jun,Sun,11,1,8,3,3,5.1,1,0,1
37375,2023-03-06,14:18:53,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,Mar,Mon,14,0,8,4,1,6.2,0,1,1
8767,2023-01-16,09:26:28,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,Jan,Mon,9,1,2,2,1,6.0,1,0,1
15701,2023-01-28,13:41:54,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,Jan,Sat,13,2,0,2,2,3.5,0,1,0
28551,2023-02-20,08:16:50,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,Feb,Mon,8,1,2,1,1,5.0,1,0,1
31072,2023-02-24,11:07:16,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,Feb,Fri,11,0,8,1,0,5.0,1,0,1
57750,2023-04-04,13:03:33,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,Apr,Tue,13,2,8,0,5,5.0,0,1,1
130512,2023-06-15,07:00:35,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,Jun,Thu,7,1,2,3,4,2.5,1,0,0
16987,2023-01-31,08:23:56,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Jan,Tue,8,1,0,2,5,3.25,1,0,0
46917,2023-03-19,18:09:43,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,Mar,Sun,18,0,4,4,3,7.0,0,1,1
14668,2023-01-26,12:57:48,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Jan,Thu,12,0,0,2,4,3.25,0,0,0
59734,2023-04-06,19:24:46,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,Apr,Thu,19,0,8,0,4,2.5,0,1,0
124064,2023-06-09,13:43:00,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,Jun,Fri,13,1,5,3,0,0.8,0,1,0
93412,2023-05-13,08:12:47,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,May,Sat,8,0,2,5,2,7.0,1,0,1
86485,2023-05-06,17:58:33,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,May,Sat,17,1,8,5,2,2.5,0,1,0
135952,2023-06-19,09:22:39,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,Jun,Mon,9,2,0,3,1,3.25,1,0,0
108060,2023-05-26,08:27:37,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,May,Fri,8,2,2,5,0,6.0,1,0,1
8949,2023-01-16,12:28:37,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,Jan,Mon,12,2,2,2,1,3.0,0,0,0
102928,2023-05-21,10:12:09,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,May,Sun,10,1,8,5,3,6.0,1,0,1
4825,2023-01-09,13:37:11,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,Jan,Mon,13,1,2,2,1,6.2,0,1,1
45247,2023-03-17,10:54:48,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,Mar,Fri,10,0,5,4,0,0.8,1,0,0
133338,2023-06-17,08:33:15,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,Jun,Sat,8,2,0,3,2,3.75,1,0,0
22441,2023-02-10,07:06:34,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,Feb,Fri,7,0,5,1,0,1.6,1,0,0
100804,2023-05-19,10:50:03,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,May,Fri,10,0,8,5,0,3.0,1,0,0
14251,2023-01-25,17:31:08,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,Jan,Wed,17,0,8,2,6,5.0,0,1,1
40000,2023-03-10,08:32:04,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,Mar,Fri,8,0,8,4,0,5.0,1,0,1
39568,2023-03-09,12:24:38,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,Mar,Thu,12,1,8,4,4,3.0,0,0,0
26486,2023-02-16,14:19:55,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,Feb,Thu,14,1,0,1,4,3.25,0,1,0
80729,2023-05-01,12:04:43,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,May,Mon,12,0,8,5,1,2.5,0,0,0
57512,2023-04-04,08:58:12,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,Apr,Tue,8,1,8,0,5,3.1,1,0,0
36057,2023-03-04,13:58:49,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,Mar,Sat,13,0,8,4,2,6.0,0,1,1
38025,2023-03-07,10:43:14,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,Mar,Tue,10,1,2,4,5,4.0,1,0,0
32651,2023-02-27,08:27:10,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,Feb,Mon,8,1,2,1,1,4.4,1,0,0
27367,2023-02-18,08:51:41,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,Feb,Sat,8,2,8,1,2,5.0,1,0,1
19960,2023-02-05,15:10:55,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,Feb,Sun,15,0,2,1,3,6.2,0,1,1
83076,2023-05-03,14:49:54,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,May,Wed,14,0,2,5,6,6.0,0,1,1
45062,2023-03-17,09:11:55,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,Mar,Fri,9,2,4,4,0,3.5,1,0,0
67437,2023-04-15,14:25:42,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,Apr,Sat,14,0,4,0,2,7.5,0,1,1
113126,2023-05-31,07:30:17,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,May,Wed,7,2,2,5,6,4.25,1,0,0
31881,2023-02-25,16:59:43,3,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,6.300000000000001,Feb,Sat,16,2,2,1,2,6.300000000000001,0,1,1
135530,2023-06-19,07:06:32,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,Jun,Mon,7,1,8,3,1,5.0,1,0,1
100962,2023-05-19,13:07:09,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,May,Fri,13,0,2,5,0,6.2,0,1,1
119712,2023-06-06,07:06:06,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,Jun,Tue,7,2,8,3,5,5.0,1,0,1
137669,2023-06-20,14:48:07,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,Jun,Tue,14,0,0,3,5,3.25,0,1,0
53035,2023-03-28,16:52:35,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,Mar,Tue,16,1,2,4,5,8.5,0,1,1
13160,2023-01-24,06:53:39,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,Jan,Tue,6,1,8,2,5,3.0,0,0,0
45133,2023-03-17,10:00:55,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,Mar,Fri,10,1,2,4,0,7.0,1,0,1
115111,2023-06-01,19:06:58,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,Jun,Thu,19,1,2,3,4,3.75,0,1,0
79125,2023-04-29,10:56:15,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,Apr,Sat,10,0,8,0,2,2.5,1,0,0
100886,2023-05-19,11:58:12,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,May,Fri,11,2,2,5,0,7.5,1,0,1
55523,2023-04-01,15:37:52,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,Apr,Sat,15,0,2,0,2,4.25,0,1,0
144615,2023-06-26,13:59:30,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,Jun,Mon,13,2,5,3,1,0.8,0,1,0
134799,2023-06-18,10:25:07,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,Jun,Sun,10,0,4,3,3,3.75,1,0,0
121946,2023-06-08,07:12:09,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,Jun,Thu,7,1,4,3,4,9.5,1,0,1
34891,2023-03-02,17:02:59,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,Mar,Thu,17,2,2,4,4,5.0,0,1,1
79151,2023-04-29,11:34:06,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,Apr,Sat,11,1,8,0,2,6.0,1,0,1
13313,2023-01-24,09:20:44,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,Jan,Tue,9,1,2,2,5,4.0,1,0,0
107732,2023-05-25,17:39:07,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,May,Thu,17,0,2,5,4,2.0,0,1,0
53689,2023-03-29,18:00:55,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,Mar,Wed,18,2,8,4,6,5.0,0,1,1
114736,2023-06-01,15:35:49,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,Jun,Thu,15,1,0,3,4,3.25,0,1,0
128527,2023-06-13,09:54:08,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,Jun,Tue,9,1,2,3,5,2.2,1,0,0
102957,2023-05-21,10:24:32,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,May,Sun,10,1,0,5,3,3.5,1,0,0
